iter	Passed	Remaining
1835	1168	94276
1836	1168	94275
1837	1169	94273
1838	1170	94269
1839	1170	94265
1840	1171	94259
1841	1171	94255
1842	1172	94252
1843	1173	94245
1844	1173	94240
1845	1174	94236
1846	1174	94232
1847	1175	94227
1848	1175	94222
1849	1176	94215
1850	1177	94208
1851	1177	94204
1852	1178	94197
1853	1178	94193
1854	1179	94189
1855	1179	94183
1856	1180	94179
1857	1181	94174
1858	1181	94173
1859	1182	94170
1860	1182	94164
1861	1183	94161
1862	1184	94155
1863	1184	94152
1864	1185	94146
1865	1185	94140
1866	1186	94135
1867	1187	94130
1868	1187	94128
1869	1188	94124
1870	1188	94118
1871	1189	94114
1872	1189	94109
1873	1190	94104
1874	1191	94099
1875	1191	94094
1876	1192	94090
1877	1192	94085
1878	1193	94080
1879	1194	94074
1880	1194	94067
1881	1195	94063
1882	1195	94058
1883	1196	94053
1884	1196	94049
1885	1197	94046
1886	1198	94041
1887	1198	94035
1888	1199	94032
1889	1199	94028
1890	1200	94024
1891	1201	94017
1892	1201	94012
1893	1202	94008
1894	1202	94007
1895	1203	94002
1896	1204	94002
1897	1204	93998
1898	1205	93994
1899	1205	93987
1900	1206	93982
1901	1206	93976
1902	1207	93968
1903	1208	93961
1904	1208	93959
1905	1209	93953
1906	1209	93948
1907	1210	93942
1908	1210	93936
1909	1211	93929
1910	1212	93924
1911	1212	93919
1912	1213	93914
1913	1213	93909
1914	1214	93905
1915	1214	93900
1916	1215	93895
1917	1216	93889
1918	1216	93882
1919	1217	93879
1920	1217	93876
1921	1218	93872
1922	1219	93868
1923	1219	93864
1924	1220	93858
1925	1220	93851
1926	1221	93846
1927	1221	93840
1928	1222	93834
1929	1223	93829
1930	1223	93823
1931	1224	93818
1932	1224	93821
1933	1225	93821
1934	1226	93818
1935	1226	93817
1936	1227	93813
1937	1227	93810
1938	1228	93802
1939	1229	93797
1940	1229	93793
1941	1230	93787
1942	1230	93779
1943	1231	93773
1944	1231	93767
1945	1232	93762
1946	1232	93758
1947	1233	93752
1948	1234	93747
1949	1234	93741
1950	1235	93737
1951	1235	93733
1952	1236	93732
1953	1237	93728
1954	1237	93721
1955	1238	93725
1956	1238	93721
1957	1239	93717
1958	1240	93712
1959	1240	93708
1960	1241	93702
1961	1241	93695
1962	1242	93690
1963	1242	93686
1964	1243	93683
1965	1244	93678
1966	1244	93674
1967	1245	93669
1968	1245	93666
1969	1246	93662
1970	1247	93657
1971	1247	93651
1972	1248	93649
1973	1248	93645
1974	1249	93639
1975	1249	93633
1976	1250	93629
1977	1251	93623
1978	1251	93615
1979	1252	93608
1980	1252	93602
1981	1253	93595
1982	1253	93589
1983	1254	93583
1984	1254	93578
1985	1255	93572
1986	1256	93567
1987	1256	93563
1988	1257	93556
1989	1257	93549
1990	1258	93542
1991	1258	93535
1992	1259	93528
1993	1259	93521
1994	1260	93515
1995	1261	93510
1996	1261	93505
1997	1262	93498
1998	1262	93491
1999	1263	93485
2000	1263	93478
2001	1264	93472
2002	1265	93469
2003	1265	93464
2004	1266	93460
2005	1266	93454
2006	1267	93452
2007	1267	93448
2008	1268	93444
2009	1269	93441
2010	1269	93435
2011	1270	93426
2012	1270	93420
2013	1271	93415
2014	1271	93410
2015	1272	93404
2016	1272	93397
2017	1273	93392
2018	1274	93387
2019	1274	93381
2020	1275	93374
2021	1275	93368
2022	1276	93361
2023	1276	93356
2024	1277	93349
2025	1278	93344
2026	1278	93340
2027	1279	93334
2028	1279	93328
2029	1280	93321
2030	1280	93315
2031	1281	93311
2032	1281	93306
2033	1282	93302
2034	1283	93299
2035	1283	93295
2036	1284	93288
2037	1284	93289
2038	1285	93284
2039	1286	93277
2040	1286	93269
2041	1287	93262
2042	1287	93257
2043	1288	93252
2044	1288	93248
2045	1289	93243
2046	1289	93235
2047	1290	93230
2048	1291	93233
2049	1291	93231
2050	1292	93228
2051	1292	93222
2052	1293	93219
2053	1294	93216
2054	1294	93213
2055	1295	93207
2056	1295	93203
2057	1296	93201
2058	1297	93195
2059	1297	93191
2060	1298	93187
2061	1298	93181
2062	1299	93176
2063	1299	93172
2064	1300	93168
2065	1301	93163
2066	1301	93157
2067	1302	93154
2068	1302	93151
2069	1303	93146
2070	1303	93140
2071	1304	93134
2072	1305	93130
2073	1305	93129
2074	1306	93127
2075	1306	93123
2076	1307	93118
2077	1308	93114
2078	1308	93109
2079	1309	93107
2080	1309	93103
2081	1310	93098
2082	1310	93093
2083	1311	93088
2084	1312	93085
2085	1312	93080
2086	1313	93076
2087	1313	93072
2088	1314	93069
2089	1315	93066
2090	1315	93066
2091	1316	93063
2092	1316	93058
2093	1317	93053
2094	1318	93049
2095	1318	93045
2096	1319	93042
2097	1319	93040
2098	1320	93036
2099	1320	93032
2100	1321	93027
2101	1322	93034
2102	1322	93031
2103	1323	93032
2104	1324	93028
2105	1324	93023
2106	1325	93018
2107	1325	93020
2108	1326	93014
2109	1327	93012
2110	1327	93010
2111	1328	93006
2112	1328	93003
2113	1329	93000
2114	1329	92994
2115	1330	92988
2116	1331	92985
2117	1331	92983
2118	1332	92979
2119	1332	92975
2120	1333	92970
2121	1334	92965
2122	1334	92960
2123	1335	92956
2124	1335	92952
2125	1336	92950
2126	1336	92945
2127	1337	92941
2128	1338	92935
2129	1338	92931
2130	1339	92927
2131	1339	92923
2132	1340	92920
2133	1340	92915
2134	1341	92910
2135	1342	92906
2136	1342	92902
2137	1343	92897
2138	1343	92893
2139	1344	92890
2140	1345	92887
2141	1345	92883
2142	1346	92879
2143	1346	92875
2144	1347	92872
2145	1347	92869
2146	1348	92864
2147	1349	92863
2148	1349	92861
2149	1350	92859
2150	1350	92857
2151	1351	92856
2152	1352	92852
2153	1352	92850
2154	1353	92846
2155	1353	92843
2156	1354	92841
2157	1355	92838
2158	1355	92836
2159	1356	92833
2160	1356	92830
2161	1357	92827
2162	1358	92823
2163	1358	92818
2164	1359	92812
2165	1359	92809
2166	1360	92804
2167	1360	92801
2168	1361	92795
2169	1362	92790
2170	1362	92784
2171	1363	92781
2172	1363	92779
2173	1364	92775
2174	1364	92770
2175	1365	92768
2176	1366	92766
2177	1366	92762
2178	1367	92756
2179	1367	92754
2180	1368	92751
2181	1369	92749
2182	1369	92748
2183	1370	92744
2184	1370	92741
2185	1371	92738
2186	1372	92735
2187	1372	92732
2188	1373	92730
2189	1373	92725
2190	1374	92722
2191	1375	92718
2192	1375	92712
2193	1376	92708
2194	1376	92705
2195	1377	92701
2196	1377	92699
2197	1378	92696
2198	1379	92695
2199	1379	92689
2200	1380	92685
2201	1380	92680
2202	1381	92678
2203	1381	92672
2204	1382	92668
2205	1383	92664
2206	1383	92661
2207	1384	92659
2208	1384	92659
2209	1385	92658
2210	1386	92656
2211	1386	92656
2212	1387	92653
2213	1387	92649
2214	1388	92645
2215	1389	92640
2216	1389	92637
2217	1390	92634
2218	1390	92630
2219	1391	92628
2220	1392	92625
2221	1392	92622
2222	1393	92620
2223	1393	92618
2224	1394	92613
2225	1395	92612
2226	1395	92610
2227	1396	92607
2228	1396	92605
2229	1397	92601
2230	1398	92600
2231	1398	92596
2232	1399	92593
2233	1399	92589
2234	1400	92585
2235	1401	92583
2236	1401	92579
2237	1402	92577
2238	1402	92573
2239	1403	92571
2240	1403	92567
2241	1404	92564
2242	1405	92562
2243	1405	92559
2244	1406	92556
2245	1406	92551
2246	1407	92544
2247	1407	92539
2248	1408	92535
2249	1409	92533
2250	1409	92530
2251	1410	92527
2252	1410	92524
2253	1411	92522
2254	1412	92519
2255	1412	92517
2256	1413	92514
2257	1413	92512
2258	1414	92511
2259	1415	92509
2260	1415	92506
2261	1416	92503
2262	1416	92499
2263	1417	92495
2264	1418	92493
2265	1418	92488
2266	1419	92485
2267	1419	92483
2268	1420	92481
2269	1421	92478
2270	1421	92476
2271	1422	92474
2272	1422	92470
2273	1423	92465
2274	1423	92461
2275	1424	92457
2276	1425	92453
2277	1425	92452
2278	1426	92451
2279	1426	92448
2280	1427	92442
2281	1428	92438
2282	1428	92434
2283	1429	92432
2284	1429	92430
2285	1430	92427
2286	1430	92423
2287	1431	92418
2288	1432	92414
2289	1432	92410
2290	1433	92406
2291	1433	92402
2292	1434	92398
2293	1435	92396
2294	1435	92392
2295	1436	92387
2296	1436	92384
2297	1437	92379
2298	1437	92375
2299	1438	92372
2300	1439	92369
2301	1439	92366
2302	1440	92365
2303	1440	92360
2304	1441	92357
2305	1441	92353
2306	1442	92349
2307	1443	92349
2308	1443	92347
2309	1444	92344
2310	1444	92341
2311	1445	92336
2312	1446	92333
2313	1446	92330
2314	1447	92328
2315	1447	92324
2316	1448	92321
2317	1449	92320
2318	1449	92317
2319	1450	92314
2320	1450	92312
2321	1451	92309
2322	1452	92306
2323	1452	92305
2324	1453	92304
2325	1453	92304
2326	1454	92302
2327	1455	92298
2328	1455	92293
2329	1456	92287
2330	1456	92284
2331	1457	92281
2332	1457	92277
2333	1458	92272
2334	1459	92269
2335	1459	92266
2336	1460	92261
2337	1460	92268
2338	1461	92266
2339	1462	92263
2340	1462	92262
2341	1463	92258
2342	1463	92254
2343	1464	92249
2344	1465	92248
2345	1465	92245
2346	1466	92240
2347	1466	92236
2348	1467	92232
2349	1467	92231
2350	1468	92227
2351	1469	92224
2352	1469	92221
2353	1470	92219
2354	1470	92215
2355	1471	92212
2356	1472	92209
2357	1472	92205
2358	1473	92200
2359	1473	92195
2360	1474	92192
2361	1474	92192
2362	1475	92187
2363	1476	92181
2364	1476	92178
2365	1477	92175
2366	1477	92171
2367	1478	92166
2368	1478	92161
2369	1479	92158
2370	1480	92155
2371	1480	92151
2372	1481	92146
2373	1481	92141
2374	1482	92138
2375	1482	92135
2376	1483	92130
2377	1484	92125
2378	1484	92122
2379	1485	92121
2380	1485	92119
2381	1486	92117
2382	1487	92114
2383	1487	92110
2384	1488	92106
2385	1488	92102
2386	1489	92099
2387	1489	92096
2388	1490	92094
2389	1491	92091
2390	1491	92088
2391	1492	92085
2392	1492	92082
2393	1493	92077
2394	1493	92073
2395	1494	92069
2396	1495	92066
2397	1495	92063
2398	1496	92061
2399	1496	92058
2400	1497	92053
2401	1498	92049
2402	1498	92044
2403	1499	92042
2404	1499	92039
2405	1500	92036
2406	1500	92032
2407	1501	92027
2408	1502	92023
2409	1502	92019
2410	1503	92017
2411	1503	92014
2412	1504	92011
2413	1504	92008
2414	1505	92006
2415	1506	92001
2416	1506	91998
2417	1507	91996
2418	1507	91992
2419	1508	91989
2420	1509	91988
2421	1509	91984
2422	1510	91980
2423	1510	91979
2424	1511	91977
2425	1511	91974
2426	1512	91972
2427	1513	91967
2428	1513	91962
2429	1514	91959
2430	1514	91955
2431	1515	91951
2432	1516	91961
2433	1516	91956
2434	1517	91954
2435	1517	91950
2436	1518	91947
2437	1519	91942
2438	1519	91939
2439	1520	91935
2440	1520	91931
2441	1521	91927
2442	1521	91926
2443	1522	91922
2444	1523	91920
2445	1523	91917
2446	1524	91912
2447	1524	91909
2448	1525	91908
2449	1526	91907
2450	1526	91905
2451	1527	91902
2452	1527	91899
2453	1528	91897
2454	1529	91896
2455	1529	91894
2456	1530	91889
2457	1530	91886
2458	1531	91882
2459	1531	91878
2460	1532	91874
2461	1533	91872
2462	1533	91870
2463	1534	91866
2464	1534	91862
2465	1535	91858
2466	1535	91854
2467	1536	91851
2468	1537	91847
2469	1537	91843
2470	1538	91841
2471	1538	91840
2472	1539	91835
2473	1540	91832
2474	1540	91828
2475	1541	91825
2476	1541	91822
2477	1542	91819
2478	1542	91819
2479	1543	91816
2480	1544	91812
2481	1544	91808
2482	1545	91806
2483	1545	91803
2484	1546	91800
2485	1547	91799
2486	1547	91795
2487	1548	91792
2488	1548	91790
2489	1549	91787
2490	1550	91786
2491	1550	91782
2492	1551	91778
2493	1551	91774
2494	1552	91772
2495	1552	91770
2496	1553	91769
2497	1554	91767
2498	1554	91766
2499	1555	91761
2500	1555	91759
2501	1556	91755
2502	1557	91751
2503	1557	91749
2504	1558	91747
2505	1558	91744
2506	1559	91742
2507	1559	91739
2508	1560	91736
2509	1561	91734
2510	1561	91732
2511	1562	91730
2512	1562	91727
2513	1563	91724
2514	1564	91721
2515	1564	91717
2516	1565	91713
2517	1565	91709
2518	1566	91705
2519	1566	91704
2520	1567	91702
2521	1568	91699
2522	1568	91698
2523	1569	91695
2524	1569	91692
2525	1570	91688
2526	1571	91684
2527	1571	91680
2528	1572	91675
2529	1572	91672
2530	1573	91670
2531	1573	91667
2532	1574	91662
2533	1575	91659
2534	1575	91658
2535	1576	91656
2536	1576	91652
2537	1577	91649
2538	1578	91648
2539	1578	91644
2540	1579	91640
2541	1579	91635
2542	1580	91631
2543	1580	91627
2544	1581	91625
2545	1582	91623
2546	1582	91621
2547	1583	91618
2548	1583	91615
2549	1584	91614
2550	1584	91612
2551	1585	91611
2552	1586	91609
2553	1586	91606
2554	1587	91603
2555	1587	91599
2556	1588	91596
2557	1589	91595
2558	1589	91592
2559	1590	91589
2560	1590	91587
2561	1591	91587
2562	1592	91584
2563	1592	91579
2564	1593	91575
2565	1593	91573
2566	1594	91570
2567	1594	91567
2568	1595	91565
2569	1596	91562
2570	1596	91558
2571	1597	91555
2572	1597	91552
2573	1598	91549
2574	1599	91546
2575	1599	91544
2576	1600	91541
2577	1600	91539
2578	1601	91538
2579	1601	91533
2580	1602	91532
2581	1603	91528
2582	1603	91523
2583	1604	91519
2584	1604	91517
2585	1605	91513
2586	1605	91510
2587	1606	91507
2588	1607	91505
2589	1607	91504
2590	1608	91503
2591	1608	91499
2592	1609	91498
2593	1610	91495
2594	1610	91492
2595	1611	91489
2596	1611	91485
2597	1612	91483
2598	1613	91482
2599	1613	91480
2600	1614	91478
2601	1614	91474
2602	1615	91470
2603	1615	91466
2604	1616	91464
2605	1617	91462
2606	1617	91461
2607	1618	91458
2608	1618	91454
2609	1619	91451
2610	1620	91449
2611	1620	91445
2612	1621	91443
2613	1621	91441
2614	1622	91439
2615	1622	91437
2616	1623	91433
2617	1624	91429
2618	1624	91425
2619	1625	91422
2620	1625	91418
2621	1626	91415
2622	1626	91413
2623	1627	91411
2624	1628	91408
2625	1628	91405
2626	1629	91404
2627	1629	91402
2628	1630	91401
2629	1631	91398
2630	1631	91396
2631	1632	91394
2632	1632	91391
2633	1633	91389
2634	1634	91387
2635	1634	91384
2636	1635	91382
2637	1635	91377
2638	1636	91373
2639	1636	91372
2640	1637	91368
2641	1638	91364
2642	1638	91360
2643	1639	91357
2644	1639	91354
2645	1640	91351
2646	1640	91349
2647	1641	91346
2648	1642	91342
2649	1642	91340
2650	1643	91338
2651	1643	91337
2652	1644	91335
2653	1645	91333
2654	1645	91331
2655	1646	91328
2656	1646	91326
2657	1647	91323
2658	1648	91319
2659	1648	91317
2660	1649	91316
2661	1649	91313
2662	1650	91310
2663	1650	91308
2664	1651	91306
2665	1652	91304
2666	1652	91302
2667	1653	91299
2668	1653	91297
2669	1654	91295
2670	1655	91293
2671	1655	91290
2672	1656	91286
2673	1656	91283
2674	1657	91281
2675	1657	91278
2676	1658	91276
2677	1659	91275
2678	1659	91273
2679	1660	91270
2680	1660	91265
2681	1661	91264
2682	1662	91261
2683	1662	91259
2684	1663	91257
2685	1663	91255
2686	1664	91252
2687	1665	91249
2688	1665	91248
2689	1666	91244
2690	1666	91242
2691	1667	91239
2692	1667	91237
2693	1668	91234
2694	1669	91239
2695	1669	91235
2696	1670	91233
2697	1670	91230
2698	1671	91228
2699	1672	91226
2700	1672	91224
2701	1673	91229
2702	1674	91228
2703	1674	91227
2704	1675	91223
2705	1675	91220
2706	1676	91218
2707	1677	91217
2708	1677	91214
2709	1678	91211
2710	1678	91210
2711	1679	91208
2712	1679	91204
2713	1680	91199
2714	1681	91197
2715	1681	91195
2716	1682	91193
2717	1682	91190
2718	1683	91187
2719	1684	91184
2720	1684	91180
2721	1685	91177
2722	1685	91175
2723	1686	91172
2724	1686	91169
2725	1687	91168
2726	1688	91167
2727	1688	91163
2728	1689	91159
2729	1689	91157
2730	1690	91157
2731	1691	91154
2732	1691	91152
2733	1692	91150
2734	1692	91148
2735	1693	91146
2736	1693	91143
2737	1694	91139
2738	1695	91136
2739	1695	91134
2740	1696	91133
2741	1696	91131
2742	1697	91129
2743	1698	91128
2744	1698	91126
2745	1699	91123
2746	1699	91121
2747	1700	91118
2748	1701	91117
2749	1701	91113
2750	1702	91110
2751	1702	91109
2752	1703	91105
2753	1703	91102
2754	1704	91099
2755	1705	91098
2756	1705	91097
2757	1706	91095
2758	1706	91092
2759	1707	91090
2760	1708	91087
2761	1708	91085
2762	1709	91082
2763	1709	91081
2764	1710	91080
2765	1711	91077
2766	1711	91074
2767	1712	91073
2768	1712	91073
2769	1713	91070
2770	1713	91068
2771	1714	91065
2772	1715	91063
2773	1715	91062
2774	1716	91062
2775	1716	91058
2776	1717	91057
2777	1718	91055
2778	1718	91053
2779	1719	91050
2780	1719	91047
2781	1720	91044
2782	1721	91041
2783	1721	91039
2784	1722	91038
2785	1722	91033
2786	1723	91030
2787	1723	91028
2788	1724	91026
2789	1725	91024
2790	1725	91021
2791	1726	91017
2792	1726	91013
2793	1727	91011
2794	1728	91009
2795	1728	91005
2796	1729	91002
2797	1729	91002
2798	1730	90998
2799	1730	90995
2800	1731	90994
2801	1732	90993
2802	1732	90991
2803	1733	90988
2804	1733	90984
2805	1734	90981
2806	1734	90979
2807	1735	90979
2808	1736	90975
2809	1736	90972
2810	1737	90970
2811	1737	90966
2812	1738	90963
2813	1739	90960
2814	1739	90959
2815	1740	90959
2816	1740	90956
2817	1741	90953
2818	1742	90951
2819	1742	90948
2820	1743	90945
2821	1743	90942
2822	1744	90939
2823	1744	90937
2824	1745	90935
2825	1746	90933
2826	1746	90931
2827	1747	90930
2828	1747	90927
2829	1748	90924
2830	1748	90920
2831	1749	90918
2832	1750	90914
2833	1750	90913
2834	1751	90910
2835	1751	90906
2836	1752	90903
2837	1753	90900
2838	1753	90899
2839	1754	90896
2840	1754	90894
2841	1755	90893
2842	1755	90892
2843	1756	90889
2844	1757	90887
2845	1757	90884
2846	1758	90880
2847	1758	90878
2848	1759	90876
2849	1760	90874
2850	1760	90874
2851	1761	90873
2852	1761	90870
2853	1762	90867
2854	1763	90865
2855	1763	90863
2856	1764	90861
2857	1764	90858
2858	1765	90856
2859	1765	90854
2860	1766	90852
2861	1767	90849
2862	1767	90847
2863	1768	90848
2864	1768	90844
2865	1769	90843
2866	1770	90846
2867	1770	90842
2868	1771	90839
2869	1771	90835
2870	1772	90833
2871	1773	90831
2872	1773	90827
2873	1774	90825
2874	1774	90823
2875	1775	90821
2876	1775	90818
2877	1776	90815
2878	1777	90812
2879	1777	90810
2880	1778	90808
2881	1778	90805
2882	1779	90802
2883	1780	90800
2884	1780	90799
2885	1781	90796
2886	1781	90793
2887	1782	90792
2888	1782	90788
2889	1783	90787
2890	1784	90785
2891	1784	90782
2892	1785	90780
2893	1785	90776
2894	1786	90773
2895	1787	90773
2896	1787	90770
2897	1788	90768
2898	1788	90767
2899	1789	90765
2900	1789	90763
2901	1790	90762
2902	1791	90759
2903	1791	90757
2904	1792	90755
2905	1792	90751
2906	1793	90748
2907	1794	90746
2908	1794	90744
2909	1795	90743
2910	1795	90742
2911	1796	90741
2912	1797	90738
2913	1797	90734
2914	1798	90730
